cm_id,example_id,relation,subrelation,field,context,sent_context,CM,relation_presence,subrelation_presence,POS_Tags,NER_Tags,Lemmas,Dependencies,relation_presence_id,subrelation_presence_id
M05,29,meronymie,parties du même genre,environment,. ESTABILIDAD Y CAMBIO EN SISTEMAS COMPLEJOS Modelos cuantitativos en ecología teórica Los ensayos reunidos en el capítulo anterior son más_bien descorazonadores en relación con la posibilidad de conseguir un,estabilidad y cambio en sistemas complejos modelos cuantitativos en ecología teórica los ensayos reunidos en el capítulo anterior son más_bien descorazonadores en relación con la posibilidad de conseguir un,los ensayos reunidos en el capítulo,oui,oui,"[('Los', 'DET'), ('ensayos', 'NOUN'), ('reunidos', 'ADJ'), ('en', 'ADP'), ('el', 'DET'), ('capítulo', 'NOUN')]",[],"[('Los', 'el'), ('ensayos', 'ensayo'), ('reunidos', 'reunido'), ('en', 'en'), ('el', 'el'), ('capítulo', 'capítulo')]","[('Los', 2, 'det'), ('ensayos', 0, 'root'), ('reunidos', 2, 'amod'), ('en', 6, 'case'), ('el', 6, 'det'), ('capítulo', 3, 'obl')]",0,0
M05,30,meronymie,parties du même genre,linguistics,una sola ficha . Las ochos fichas que se suceden están a la vez reunidas en una hoja de formato A4 . Se mandan copias de el manuscrito de discusión a todos los,las ochos fichas que se suceden están a la vez reunidas en una hoja de formato a4 .,la vez reunidas en una hoja de formato a4,oui,oui,"[('la', 'DET'), ('vez', 'NOUN'), ('reunidas', 'ADJ'), ('en', 'ADP'), ('una', 'DET'), ('hoja', 'NOUN'), ('de', 'ADP'), ('formato', 'NOUN'), ('A4', 'PROPN')]","[('A4', 'MISC')]","[('la', 'el'), ('vez', 'vez'), ('reunidas', 'reunido'), ('en', 'en'), ('una', 'uno'), ('hoja', 'hoja'), ('de', 'de'), ('formato', 'formato'), ('A4', 'a4')]","[('la', 2, 'det'), ('vez', 3, 'obl'), ('reunidas', 0, 'root'), ('en', 6, 'case'), ('una', 6, 'det'), ('hoja', 3, 'obl'), ('de', 8, 'case'), ('formato', 6, 'nmod'), ('A4', 8, 'appos')]",0,0
M05,31,meronymie,parties du même genre,medicine,"que los loci acumulados en los modelos animales frecuentemente eran homólogos con los loci agrupados en la enfermedad humana autoinmune - de nuevo , reafirmando la impresión de que varios","que los loci acumulados en los modelos animales frecuentemente eran homólogos con los loci agrupados en la enfermedad humana autoinmune - de nuevo , reafirmando la impresión de que varios",los loci agrupados en la enfermedad,oui,oui+,"[('los', 'DET'), ('loci', 'NOUN'), ('agrupados', 'ADJ'), ('en', 'ADP'), ('la', 'DET'), ('enfermedad', 'NOUN')]",[],"[('los', 'el'), ('loci', 'loci'), ('agrupados', 'agrupar'), ('en', 'en'), ('la', 'el'), ('enfermedad', 'enfermedad')]","[('los', 2, 'det'), ('loci', 0, 'root'), ('agrupados', 2, 'acl'), ('en', 6, 'case'), ('la', 6, 'det'), ('enfermedad', 3, 'obl')]",0,3
M05,32,meronymie,parties du même genre,general,"II en la ventana de sus aposentos , tratando de hablar a la multitud reunida en la Plaza_de_San_Pedro . Pero hay algo que sí me parece que debe ser destacado . Oímos","ii en la ventana de sus aposentos , tratando de hablar a la multitud reunida en la plaza_de_san_pedro .",la multitud reunida en la plaza_de_san_pedro . pero,non,not_applicable,"[('la', 'DET'), ('multitud', 'NOUN'), ('reunida', 'ADJ'), ('en', 'ADP'), ('la', 'DET'), ('Plaza', 'PROPN'), ('_de', 'ADP'), ('_San', 'PROPN'), ('_Pedro', 'PROPN'), ('.', 'PUNCT'), ('Pero', 'CCONJ')]","[('Plaza_de_San_Pedro', 'LOC')]","[('la', 'el'), ('multitud', 'multitud'), ('reunida', 'reunido'), ('en', 'en'), ('la', 'el'), ('Plaza', 'plaza'), ('_de', '_de'), ('_San', '_san'), ('_Pedro', '_pedro'), ('.', '.'), ('Pero', 'pero')]","[('la', 2, 'det'), ('multitud', 0, 'root'), ('reunida', 2, 'amod'), ('en', 6, 'case'), ('la', 6, 'det'), ('Plaza', 3, 'obl'), ('_de', 8, 'case'), ('_San', 9, 'amod'), ('_Pedro', 6, 'nmod'), ('.', 2, 'punct'), ('Pero', 2, 'cc')]",1,2
M05,33,meronymie,parties du même genre,general,". Cada uno de los artistas ha seguido su línea artística . Las estéticas reunidas en la exposición abarcan desde la figuración de Genovés o Antonio_López , que presenta un","las estéticas reunidas en la exposición abarcan desde la figuración de genovés o antonio_lópez , que presenta un",las estéticas reunidas en la exposición,non,not_applicable,"[('Las', 'DET'), ('estéticas', 'NOUN'), ('reunidas', 'ADJ'), ('en', 'ADP'), ('la', 'DET'), ('exposición', 'NOUN')]",[],"[('Las', 'el'), ('estéticas', 'estética'), ('reunidas', 'reunido'), ('en', 'en'), ('la', 'el'), ('exposición', 'exposición')]","[('Las', 2, 'det'), ('estéticas', 0, 'root'), ('reunidas', 2, 'amod'), ('en', 6, 'case'), ('la', 6, 'det'), ('exposición', 3, 'obl')]",1,2
M05,34,meronymie,parties du même genre,environment,maleabilidad de las actuaciones a esa edad y el hecho de que los jóvenes están agrupados en las aulas en_torno_a un profesor hace técnicamente más fácil la introducción de la EA .,maleabilidad de las actuaciones a esa edad y el hecho de que los jóvenes están agrupados en las aulas en_torno_a un profesor hace técnicamente más fácil la introducción de la ea .,los jóvenes están agrupados en las aulas en_torno_a,non,not_applicable,"[('los', 'DET'), ('jóvenes', 'NOUN'), ('están', 'AUX'), ('agrupados', 'ADJ'), ('en', 'ADP'), ('las', 'DET'), ('aulas', 'NOUN'), ('en_torno_', 'ADJ'), ('a', 'SYM')]",[],"[('los', 'el'), ('jóvenes', 'joven'), ('están', 'estar'), ('agrupados', 'agrupar'), ('en', 'en'), ('las', 'el'), ('aulas', 'aula'), ('en_torno_', 'en_torno_'), ('a', 'a')]","[('los', 2, 'det'), ('jóvenes', 4, 'nsubj:pass'), ('están', 4, 'aux:pass'), ('agrupados', 0, 'root'), ('en', 7, 'case'), ('las', 7, 'det'), ('aulas', 4, 'obl'), ('en_torno_', 7, 'amod'), ('a', 7, 'appos')]",1,2
M05,35,meronymie,parties du même genre,economy,", se incluyen en el cálculo conjunto todos los Contratos de todas las Cuentas agrupadas en la Cuenta_Global . #tf# MEFF RENTA_FIJA pondrá a disposición de cada Miembro el detalle de importes de",", se incluyen en el cálculo conjunto todos los contratos de todas las cuentas agrupadas en la cuenta_global .",las cuentas agrupadas en la cuenta_global . #tf# meff,oui,oui+,"[('las', 'DET'), ('Cuentas', 'PROPN'), ('agrupadas', 'ADJ'), ('en', 'ADP'), ('la', 'DET'), ('Cuenta', 'PROPN'), ('_Global', 'PROPN'), ('.', 'PUNCT'), ('#tf#', 'PROPN'), ('MEFF', 'PROPN')]","[('Cuenta_Global', 'MISC'), ('#tf# MEFF', 'MISC')]","[('las', 'el'), ('Cuentas', 'Cuentas'), ('agrupadas', 'agrupar'), ('en', 'en'), ('la', 'el'), ('Cuenta', 'contar'), ('_Global', '_global'), ('.', '.'), ('#tf#', '#tf#'), ('MEFF', 'MEFF')]","[('las', 2, 'det'), ('Cuentas', 0, 'root'), ('agrupadas', 2, 'acl'), ('en', 6, 'case'), ('la', 6, 'det'), ('Cuenta', 3, 'obl'), ('_Global', 6, 'appos'), ('.', 10, 'punct'), ('#tf#', 10, 'compound'), ('MEFF', 6, 'appos')]",0,3
M05,36,meronymie,parties du même genre,law,"el Convenio_de_Bruselas de 1968 , Los representantes de los Gobiernos_de_los_Estados miembros de las Comunidades_Europeas reunidos en el Seno_del_Consejo , DESEOSOS de que , en_particular en la perspectiva de la plena realización de el","el convenio_de_bruselas de 1968 , los representantes de los gobiernos_de_los_estados miembros de las comunidades_europeas reunidos en el seno_del_consejo , deseosos de que , en_particular en la perspectiva de la plena realización de el","las comunidades_europeas reunidos en el seno_del_consejo , deseosos de",non,not_applicable,"[('las', 'DET'), ('Comunidades', 'PROPN'), ('_Europeas', 'PROPN'), ('reunidos', 'ADJ'), ('en', 'ADP'), ('el', 'DET'), ('Seno', 'PROPN'), ('<UNK>de', 'ADP'), ('el', 'DET'), ('_Consejo', 'PROPN'), (',', 'PUNCT'), ('DESEOSOS', 'PROPN'), ('de', 'ADP')]","[('Comunidades_Europeas', 'ORG'), ('Seno_del_Consejo', 'LOC')]","[('las', 'el'), ('Comunidades', 'Comunidades'), ('_Europeas', '_Europeas'), ('reunidos', 'reunido'), ('en', 'en'), ('el', 'el'), ('Seno', 'Seno'), ('<UNK>de', '<unk>de'), ('el', 'el'), ('_Consejo', '_Consejo'), (',', ','), ('DESEOSOS', 'DESEOSOS'), ('de', 'de')]","[('las', 2, 'det'), ('Comunidades', 0, 'root'), ('_Europeas', 2, 'flat'), ('reunidos', 2, 'amod'), ('en', 7, 'case'), ('el', 7, 'det'), ('Seno', 4, 'obl'), ('<UNK>de', 10, 'case'), ('el', 10, 'det'), ('_Consejo', 4, 'obl'), (',', 12, 'punct'), ('DESEOSOS', 10, 'appos'), ('de', 12, 'punct')]",1,2
M05,37,meronymie,parties du même genre,computer_science,a proporcionar a los distintos usuarios finales « perspectivas » diferentes de los datos agrupados en la estructura de almacenamiento de datos . Pelagatti y otros ( 1978 ) señalan que esto puede,a proporcionar a los distintos usuarios finales « perspectivas » diferentes de los datos agrupados en la estructura de almacenamiento de datos .,los datos agrupados en la estructura de almacenamiento de,non,not_applicable,"[('los', 'DET'), ('datos', 'NOUN'), ('agrupados', 'ADJ'), ('en', 'ADP'), ('la', 'DET'), ('estructura', 'NOUN'), ('de', 'ADP'), ('almacenamiento', 'NOUN'), ('de', 'ADP')]",[],"[('los', 'el'), ('datos', 'dato'), ('agrupados', 'agrupar'), ('en', 'en'), ('la', 'el'), ('estructura', 'estructura'), ('de', 'de'), ('almacenamiento', 'almacenamiento'), ('de', 'de')]","[('los', 2, 'det'), ('datos', 0, 'root'), ('agrupados', 2, 'acl'), ('en', 6, 'case'), ('la', 6, 'det'), ('estructura', 3, 'obl'), ('de', 8, 'case'), ('almacenamiento', 6, 'nmod'), ('de', 2, 'punct')]",1,2
M05,38,meronymie,parties du même genre,general,". El presidente Flores declaró a la televisión que tendrá en cuenta las peticiones de unidad en la organización de la ayuda . Sin embargo , el Gobierno trabaja más despacio que",el presidente flores declaró a la televisión que tendrá en cuenta las peticiones de unidad en la organización de la ayuda .,las peticiones de unidad en la organización de,non,not_applicable,"[('las', 'DET'), ('peticiones', 'NOUN'), ('de', 'ADP'), ('unidad', 'NOUN'), ('en', 'ADP'), ('la', 'DET'), ('organización', 'NOUN'), ('de', 'ADP')]",[],"[('las', 'el'), ('peticiones', 'petición'), ('de', 'de'), ('unidad', 'unidad'), ('en', 'en'), ('la', 'el'), ('organización', 'organización'), ('de', 'de')]","[('las', 2, 'det'), ('peticiones', 0, 'root'), ('de', 4, 'case'), ('unidad', 2, 'nmod'), ('en', 7, 'case'), ('la', 7, 'det'), ('organización', 2, 'nmod'), ('de', 7, 'amod')]",1,2
M05,39,meronymie,parties du même genre,medicine,", en la mayoría de virus icosaédricos , los capsómeros resultan de la agrupación de 5 unidades en los vértices , donde confluyen 5 triángulos y se forman 12 capsómeros pentámeros o pentones ,",", en la mayoría de virus icosaédricos , los capsómeros resultan de la agrupación de 5 unidades en los vértices , donde confluyen 5 triángulos y se forman 12 capsómeros pentámeros o pentones ,","la agrupación de 5 unidades en los vértices , donde",non,not_applicable,"[('la', 'DET'), ('agrupación', 'NOUN'), ('de', 'ADP'), ('5', 'NUM'), ('unidades', 'NOUN'), ('en', 'ADP'), ('los', 'DET'), ('vértices', 'NOUN'), (',', 'PUNCT'), ('donde', 'ADV')]",[],"[('la', 'el'), ('agrupación', 'agrupación'), ('de', 'de'), ('5', '5'), ('unidades', 'unidad'), ('en', 'en'), ('los', 'el'), ('vértices', 'vértiz'), (',', ','), ('donde', 'donde')]","[('la', 2, 'det'), ('agrupación', 0, 'root'), ('de', 5, 'case'), ('5', 5, 'nummod'), ('unidades', 2, 'nmod'), ('en', 8, 'case'), ('los', 8, 'det'), ('vértices', 2, 'nmod'), (',', 10, 'punct'), ('donde', 8, 'advmod')]",1,2
M05,40,meronymie,parties du même genre,medicine,"medio sarcómero entre las líneas M y los discos Z , con una porción unida en la banda A y una porción elástica en la banda A . En la banda A","medio sarcómero entre las líneas m y los discos z , con una porción unida en la banda a y una porción elástica en la banda a .",una porción unida en la banda a y,oui,oui,"[('una', 'DET'), ('porción', 'NOUN'), ('unida', 'ADJ'), ('en', 'ADP'), ('la', 'DET'), ('banda', 'NOUN'), ('A', 'PROPN'), ('y', 'CCONJ')]",[],"[('una', 'uno'), ('porción', 'porción'), ('unida', 'unido'), ('en', 'en'), ('la', 'el'), ('banda', 'banda'), ('A', 'a'), ('y', 'y')]","[('una', 2, 'det'), ('porción', 0, 'root'), ('unida', 2, 'amod'), ('en', 6, 'case'), ('la', 6, 'det'), ('banda', 3, 'obl'), ('A', 6, 'appos'), ('y', 2, 'cc')]",0,0
M05,41,meronymie,parties du même genre,law,"siguiente : El Parlamento_Europeo , compuesto por representantes de los pueblos de los Estados reunidos en la Comunidad , ejercerá las competencias que le atribuye el presente Tratado . El apartado","siguiente : el parlamento_europeo , compuesto por representantes de los pueblos de los estados reunidos en la comunidad , ejercerá las competencias que le atribuye el presente tratado .","los estados reunidos en la comunidad ,",oui,oui,"[('los', 'DET'), ('Estados', 'PROPN'), ('reunidos', 'ADJ'), ('en', 'ADP'), ('la', 'DET'), ('Comunidad', 'PROPN'), (',', 'PUNCT')]","[('Estados', 'ORG'), ('Comunidad', 'LOC')]","[('los', 'el'), ('Estados', 'Estados'), ('reunidos', 'reunido'), ('en', 'en'), ('la', 'el'), ('Comunidad', 'Comunidad'), (',', ',')]","[('los', 2, 'det'), ('Estados', 0, 'root'), ('reunidos', 2, 'amod'), ('en', 6, 'case'), ('la', 6, 'det'), ('Comunidad', 3, 'obl'), (',', 2, 'punct')]",0,0
M05,42,meronymie,parties du même genre,law,"derechos humanos forman parte de el patrimonio común de los pueblos de los Estados reunidos en las Comunidades_Europeas y constituyen , pues , elementos esenciales de la pertenencia a dichas Comunidades","derechos humanos forman parte del patrimonio común de los pueblos de los estados reunidos en las comunidades_europeas y constituyen , pues , elementos esenciales de la pertenencia a dichas comunidades",los estados reunidos en las comunidades_europeas y,oui,oui,"[('los', 'DET'), ('Estados', 'PROPN'), ('reunidos', 'ADJ'), ('en', 'ADP'), ('las', 'DET'), ('Comunidades', 'PROPN'), ('_Europeas', 'PROPN'), ('y', 'CCONJ')]","[('Estados', 'ORG'), ('Comunidades_Europeas', 'ORG')]","[('los', 'el'), ('Estados', 'Estados'), ('reunidos', 'reunido'), ('en', 'en'), ('las', 'el'), ('Comunidades', 'Comunidades'), ('_Europeas', '_Europeas'), ('y', 'y')]","[('los', 2, 'det'), ('Estados', 0, 'root'), ('reunidos', 2, 'amod'), ('en', 6, 'case'), ('las', 6, 'det'), ('Comunidades', 3, 'obl'), ('_Europeas', 6, 'flat'), ('y', 2, 'cc')]",0,0
M05,43,meronymie,parties du même genre,law,"Acta , a las decisiones y acuerdos adoptados por los representantes de los Gobiernos_de_los_Estados miembros reunidos en el seno de el Consejo . Se comprometen a adherir se , desde el momento","acta , a las decisiones y acuerdos adoptados por los representantes de los gobiernos_de_los_estados miembros reunidos en el seno del consejo .",los gobiernos_de_los_estados miembros reunidos en el seno de,non,not_applicable,"[('los', 'DET'), ('Gobiernos', 'PROPN'), ('_de_los', 'ADP'), ('_Estados', 'NOUN'), ('miembros', 'NOUN'), ('reunidos', 'ADJ'), ('en', 'ADP'), ('el', 'DET'), ('seno', 'NOUN'), ('de', 'ADP')]","[('Gobiernos_de_los_Estados', 'ORG')]","[('los', 'el'), ('Gobiernos', 'Gobiernos'), ('_de_los', '_de_los'), ('_Estados', 'lEstado'), ('miembros', 'miembro'), ('reunidos', 'reunido'), ('en', 'en'), ('el', 'el'), ('seno', 'seno'), ('de', 'de')]","[('los', 2, 'det'), ('Gobiernos', 0, 'root'), ('_de_los', 5, 'det'), ('_Estados', 5, 'amod'), ('miembros', 2, 'appos'), ('reunidos', 5, 'amod'), ('en', 9, 'case'), ('el', 9, 'det'), ('seno', 6, 'obl'), ('de', 5, 'punct')]",1,2
M06,44,meronymie,parties du même genre,linguistics,"manera de conocer . Para las diferentes disciplinas científico  técnicas , la terminología es el conjunto de las unidades de expresión y comunicación que permiten transferir el pensamiento especializado . Lo importante en esta","para las diferentes disciplinas científico  técnicas , la terminología es el conjunto de las unidades de expresión y comunicación que permiten transferir el pensamiento especializado .",la terminología es el conjunto de las unidades de expresión y,oui,oui+,"[('la', 'DET'), ('terminología', 'NOUN'), ('es', 'AUX'), ('el', 'DET'), ('conjunto', 'NOUN'), ('de', 'ADP'), ('las', 'DET'), ('unidades', 'NOUN'), ('de', 'ADP'), ('expresión', 'NOUN'), ('y', 'CCONJ')]",[],"[('la', 'el'), ('terminología', 'terminología'), ('es', 'ser'), ('el', 'el'), ('conjunto', 'conjunto'), ('de', 'de'), ('las', 'el'), ('unidades', 'unidad'), ('de', 'de'), ('expresión', 'expresión'), ('y', 'y')]","[('la', 2, 'det'), ('terminología', 5, 'nsubj'), ('es', 5, 'cop'), ('el', 5, 'det'), ('conjunto', 0, 'root'), ('de', 8, 'case'), ('las', 8, 'det'), ('unidades', 5, 'nmod'), ('de', 10, 'case'), ('expresión', 8, 'nmod'), ('y', 5, 'cc')]",0,3
M06,45,meronymie,parties du même genre,computer_science,estos casos por una representación más sencilla y de mayor claridad . La Instanciación es la unión de una variable a una constante o estructura . La variable ligada se comporta luego_como una,la instanciación es la unión de una variable a una constante o estructura .,la instanciación es la unión de una variable a,non,not_applicable,"[('La', 'DET'), ('Instanciación', 'PROPN'), ('es', 'AUX'), ('la', 'DET'), ('unión', 'NOUN'), ('de', 'ADP'), ('una', 'DET'), ('variable', 'NOUN'), ('a', 'ADP')]","[('Instanciación', 'MISC')]","[('La', 'el'), ('Instanciación', 'Instanciación'), ('es', 'ser'), ('la', 'el'), ('unión', 'unión'), ('de', 'de'), ('una', 'uno'), ('variable', 'variable'), ('a', 'a')]","[('La', 2, 'det'), ('Instanciación', 5, 'nsubj'), ('es', 5, 'cop'), ('la', 5, 'det'), ('unión', 0, 'root'), ('de', 8, 'case'), ('una', 8, 'det'), ('variable', 5, 'nmod'), ('a', 5, 'punct')]",1,2
M06,46,meronymie,parties du même genre,economy,"El conjunto origen es el conjunto de los factores de producción , el conjunto imagen es el conjunto de los productos y la regla de asociación es la que resulta de asociar los factores","el conjunto origen es el conjunto de los factores de producción , el conjunto imagen es el conjunto de los productos y la regla de asociación es la que resulta de asociar los factores",el conjunto imagen es el conjunto de los productos y,oui,oui,"[('el', 'DET'), ('conjunto', 'NOUN'), ('imagen', 'NOUN'), ('es', 'AUX'), ('el', 'DET'), ('conjunto', 'NOUN'), ('de', 'ADP'), ('los', 'DET'), ('productos', 'NOUN'), ('y', 'CCONJ')]",[],"[('el', 'el'), ('conjunto', 'conjunto'), ('imagen', 'imagen'), ('es', 'ser'), ('el', 'el'), ('conjunto', 'conjunto'), ('de', 'de'), ('los', 'el'), ('productos', 'producto'), ('y', 'y')]","[('el', 2, 'det'), ('conjunto', 6, 'nsubj'), ('imagen', 2, 'appos'), ('es', 6, 'cop'), ('el', 6, 'det'), ('conjunto', 0, 'root'), ('de', 9, 'case'), ('los', 9, 'det'), ('productos', 6, 'nmod'), ('y', 6, 'cc')]",0,0
